date,developerResponse,review,rating,userName,title,review_processed,Topic_Class,Topic_Perc_Contrib,Reason
2022-09-16 10:49:16,"{'id': 41362615, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T05:49:02Z'}",Blank putih doang gk bisa buat apa2🤧,1,gendhok,Error,blank putih doang,0,0.8192,tidak bisa login atau check saldo
2022-09-16 09:16:27,"{'id': 41362624, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T05:49:51Z'}",Pengkinian data setelah foto balik ke menu utama buat org keblok aja. Mending gausah diperbarui,1,kadziyah shanum,Mentalll,data foto menu utama org blok mending gausah,2,0.4961,tidak bisa login atau daftar
2022-09-16 08:08:42,"{'id': 41362647, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T05:51:20Z'}","Sering di email sdh bisa melakukan pengkinian data lewat app JMO, tp setelah dicoba hasilnya TIDAK BISA…",1,j4 lee,Tidak bisa Pengkinian data lewat JMO,email sdh data aplikasi jmo coba hasil,2,0.9065,tidak bisa login atau daftar
2022-09-16 07:14:19,"{'id': 41362657, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T05:52:07Z'}","ribet, mau ngajuin malah force closed. gausa gegayaan bikin aplikasi. Tidak berguna",1,mr val venis,Aplikasi yang hebat!,ribet ngajuin force closed gausa gegayaan daftar aplikasi,2,0.6385,tidak bisa login atau daftar
2022-09-16 06:51:37,"{'id': 41362666, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T05:52:57Z'}","Ini memang aplikasinya ga bisa di buka apa gimana ya?? Sering troble pula, HP saya apa aplikasi ini yang bermasalah??
Tolong kalau kerja di bidang ini, kalau kerja itu sesuai jobdisk, jangan multitasking, fokusin untuk ngurusin aplikasi ini, jangan malah multitasking. Aplikasi ini butuh kalian untuk bekerja !!
Bukan masalah gimana, namun jika kalian para admin aplikasi ini ataupun perancang aplikasinya kerjanya ga efisien ga akan jalan. Lol

Harusnya tuh 1 aplikasi yang pegang banyak orang bukan 1 orang !!..

Jadi jangan membuat pengguna resah terhadap aplikasi ini !!",1,Adam Zuliansyah,?,aplikasi buka gimana troble hp aplikasi tolong bidang sesuai jobdisk multitasking fokusin ngurusin aplikasi multitasking aplikasi butuh gimana admin aplikasi ancang aplikasi efisien jalan lol tuh aplikasi pegang resah aplikasi,2,0.9549,tidak bisa login atau daftar
2022-09-16 06:25:23,"{'id': 41362699, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala registrasi akun JMO, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T05:54:12Z'}",Gabisa daftarrrrrrr,1,Akusihbaja,Gabisa daftar,daftarrrrrrr,0,0.3333,tidak bisa login atau check saldo
2022-09-16 06:04:03,"{'id': 41362749, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T05:57:32Z'}","Pengkinian data gagal terus alasan sudah melakukan 3x biometrik.
Applikasi susah di buka selalu bug",1,airoxcy,Applikasi banyak bug,data gagal alas biometrik applikasi susah buka bug,0,0.6749,tidak bisa login atau check saldo
2022-09-16 05:14:39,"{'id': 41362772, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T05:58:09Z'}","Selalu kendala di foto biometric, sekalinya sukses foto biometric, malah stuck di proses data kependudukan. Lalu aplikasi keluar sendiri. Pas dibuka lagi aplikasinya malah ngulang lagi proses nya dari awal 😮‍💨 ulang lagi foto nya, tau2 udah 3x foto trus biometric nya diblokir. Dan harus komplaim dulu via dm ig/twitter. Dan responnya pun lama. Ampe sekarang dm gw di ig kaga di bales2 ! Dan sekarang gua buka aplikasi nya layar nya putih doang, trus ga lama aplikasinya keluar sendiri! Sungguh mempersulit 🫠😩",1,terserahhhhhhluuuu,Biometrik,kendala foto biometric sukses foto biometric stuck proses data duduk aplikasi pas buka aplikasi ngulang proses ulang foto tau foto trus biometric blokir komplaim via dm ig twitter responnya ampe dm ig kaga bales buka aplikasi layar putih doang trus aplikasi sungguh sulit,2,0.7732,tidak bisa login atau daftar
2022-09-16 04:06:50,"{'id': 41362793, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T05:58:50Z'}","baru sekali verifikasi biometrik malah langsung ke suspend, uda kena suspend 2 kali, bolak balik kantor bpjs buat ngurus suspend akun, waktu dicoba di kantor bpjs malah aplikasi eror, waktu dicoba sendiri malah ke suspend verifikasi biometrik",1,mndk31,verifikasi biometrik mengecewakan,verifikasi biometrik suspend uda suspend bolak kantor bpjs ngurus suspend akun waktu coba kantor bpjs aplikasi error waktu coba suspend verifikasi biometrik,2,0.5221,tidak bisa login atau daftar
2022-09-16 03:02:21,"{'id': 40552021, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO\r\n', 'modified': '2023-12-07T07:13:03Z'}",aplikasi tdk support IOS 16,2,cats27060,tidak support IOS 16,aplikasi tdk support ios,2,0.8074,tidak bisa login atau daftar
2022-09-16 03:48:53,"{'id': 41362809, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T05:59:25Z'}","Tidak ada peringatan untuk tidak salah 3 dalam proses geometry wajah
Aplikasi terkadang keluar sendiri dan menyebabkan kegagalan geometry",1,ajhdieujenss,Kecewa,salah proses geometry wajah aplikasi terkadang gagal geometry,2,0.8765,tidak bisa login atau daftar
2022-09-16 03:48:51,"{'id': 41362825, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:00:02Z'}",Bisa ga dipermuda,1,ciciprmt,"Untuk pengkinian data susah bangetttt, Gasukaaaaa …bisa dipermudah ga sih",muda,0,0.3333,tidak bisa login atau check saldo
2022-09-16 03:30:28,"{'id': 41616744, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-30T03:39:42Z'}","Nyaris ga bisa digunakan… pengkinian data dicoba berulang2 selalu hang, setelah itu dikatakan verifikasi biometrik gagal.. apa2an",1,carrud,Aplikasi sampah,data coba ulang hang verifikasi biometrik gagal an,2,0.6158,tidak bisa login atau daftar
2022-09-15 18:05:25,"{'id': 40552045, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO\r\n', 'modified': '2023-12-07T07:14:01Z'}",Gak bisa kebuka di ios 16,2,restu fauzy,Di ios 16,buka ios,1,0.7607,tidak bisa login atau update data
2022-09-16 02:29:05,"{'id': 41362845, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:00:53Z'}","Aplikasi gajelas, gabisa pengkinian data, datang ke cs bpjsnya gaada solusi sama sekali ga bisa dibantu pengkinian data lewat sistemnya, pelayanan jelek banget , sumpah males bangett , gabisa di apa2in lg lewat web atau aplikasi sama2 busuk gabisa sama sekali",1,motyokqwert,Aplikasi buruk,aplikasi gajelas data cs bpjsnya gaada solusi bantu data sistem layan jelek banget sumpah males bangett in lg web aplikasi busuk,2,0.7727,tidak bisa login atau daftar
2022-09-16 02:13:13,"{'id': 41363069, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:11:06Z'}",Setiap proses pengkinian data selalu tiba-tiba keluar dari aplikasi sendiri. Masa sekelas JMO bikin aplikasi bermasalah terus seperti ini. Dari dulu masalahnya itu itu saja,1,hostilemonk,Aplikasi yang buruk,proses data aplikasi kelas jmo daftar aplikasi,2,0.9094,tidak bisa login atau daftar
2022-09-16 02:05:59,"{'id': 41363089, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:11:46Z'}","GUNANYA APLIKASI INI APA BODOH! Ga bisa klaim, ga bisa buat ap2 hanya sekedar informasi.
ke kantor bpjs juga ga jelas. mau klaim aja di persulit!!!",1,hambah asy,Ga guna,aplikasi bodoh klaim ap dar informasi kantor bpjs klaim sulit,2,0.8983,tidak bisa login atau daftar
2022-09-16 01:51:20,"{'id': 41363104, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T06:12:31Z'}","Baikin itu bugs bagian pengkinian data,,,bikin saya bolak-balik aja telepon 175 untuk unblock biometric,iya kalau tlpn nya gratis,,😡😡😡
jangan jadi aplikasi sampah..",1,Tutriadi,Bugs,baikin bugs data daftar bolak telepon unblock biometric iya tlpn gratis aplikasi sampah,2,0.7875,tidak bisa login atau daftar
2022-09-16 00:30:32,"{'id': 41363121, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:13:11Z'}","Di hp saya iOS 16 kok ga bisa ya buka aplikasi ini. Sebelum saya perbaharui ke iOS 16 rasanya masih bisa. Setelah saya perbaharui sama sekali ga bisa dipakai. Dibuka aplikasinya langsung keluar . Udah saya coba bolak balik hapus download , sama aja",1,banjanasal,Tidak bisa dibuka,hp ios buka aplikasi baharu ios baharu pakai buka aplikasi coba bolak hapus download,1,0.7039,tidak bisa login atau update data
2022-09-15 21:07:26,"{'id': 41363138, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login JMO, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T06:14:06Z'}",Kenapa setelah update gk bisa muncul menu login nya🥱,1,muhdai,Tidak bisa masuk aplikasi,update muncul menu buka,1,0.8621,tidak bisa login atau update data
2022-09-15 18:38:11,"{'id': 41363153, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:15:11Z'}","Sama sekali ga bisa masuk, buka cuma keluar screen sebentar terus keluar lagi. Crash.",1,ihsanicn,Crash ios 16,buka screen sebentar crash,1,0.7647,tidak bisa login atau update data
2022-09-15 16:25:29,"{'id': 40552057, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO\r\n', 'modified': '2023-12-07T07:14:35Z'}",Kenapa ApLikasi JMO kaLo d Ios suka ngeLag ya? layar putih habis itu appLikasinya keLuar sendiri ..,2,Rina Anjani,NgeLag parah,aplikasi jmo ios suka ngelag layar putih habis applikasinya,2,0.8666,tidak bisa login atau daftar
2022-09-15 17:47:31,"{'id': 41363173, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login JMO, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T06:15:51Z'}","aplikasinya tidak bisa di akses, tidak bisa di buka, tidak bisa log in",1,2ax2by2cz,mohon perbaikan bug nya,aplikasi akses buka log in,1,0.8756,tidak bisa login atau update data
2022-09-15 16:24:54,"{'id': 41363199, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD', 'modified': '2024-01-18T06:16:48Z'}",Tidak bisa digunakan di ios. Saya sudah coba download dan uninstall beberapa kali masih trouble juga. Kalau coba buka aplikasi hanya keluar layar putih lalu keluar sendiri dari aplikasi. Tolong diperbaiki sistemnya.,1,pu34yu,Tidak compatible ios,ios coba download uninstall trouble coba buka aplikasi layar putih aplikasi tolong sistem,2,0.9345,tidak bisa login atau daftar
2022-09-15 16:05:32,"{'id': 41363220, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:18:02Z'}","Emng klo udh paling bener klo yg berhubungan sm technologi bikin aplikasi2 itu di serahin ke swasta aja udh. Aplikasi bikinan negara, mayoritas kgk banget. Buka jht malah forced close mulu -_-",1,negara wakanda,Wahai negaraku,emng klo klo hubung sm technologi daftar aplikasi serahin swasta aplikasi daftar negara mayoritas kgk banget buka jht forced close mulu,2,0.8719,tidak bisa login atau daftar
2022-09-15 15:41:39,"{'id': 41363325, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:22:10Z'}",Apk ribet.dahulu lancar2 saja..versi baru malah gk bisa buka sama sekali..,1,Arilaus,Apk sangat buruk,aplikasi ribet lancar versi buka,0,0.8571,tidak bisa login atau check saldo
2022-09-15 15:31:57,"{'id': 41363338, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:22:54Z'}",sampai skrg blm bisa dibuka apknya udh uninstal trs instal ulang tetep ga bisa,1,asri73,aplikasi tidak bisa digunakan/dibuka,skrg blm buka apknya uninstal trs instal ulang tetep,1,0.7127,tidak bisa login atau update data
2022-09-15 10:50:41,"{'id': 40552070, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO\r\n', 'modified': '2023-12-07T07:15:08Z'}","mau pengkinian data doang ribet bgt, lg proses tb2 error, trs mincul notif suruh ke kantor cabang. ini snegaja biar ga cair apa gmn sih hadu, sekelas BUMN masa developnya g bagus",2,efghidewiii,tdk bisa pengkinian data,data doang ribet bgt lg proses tb error trs mincul notif suruh kantor cabang snegaja biar cair gmn sih hadu kelas bumn developnya bagus,0,0.6335,tidak bisa login atau check saldo
2022-09-15 15:19:56,"{'id': 41363356, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:23:40Z'}",Harus sabar pake app ini,1,Lagend13,K,sabar pake aplikasi,2,0.7558,tidak bisa login atau daftar
2022-09-15 14:35:14,"{'id': 41363397, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:25:21Z'}",Boro2 login appnya aja gabisa kebuka cuma  blank putih 👎,1,hsbsbzyzhyzyG👌🏼,App tidak bisa dibuka,boro buka appnya buka blank putih,0,0.8427,tidak bisa login atau check saldo
2022-09-15 13:13:55,"{'id': 41363450, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian data, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T06:26:37Z'}","Buruk sekali !!
4hari ini coba pengkinian data gagal terus di step verifikasi wajah, tolong dong segera di perbaiki apk nya..",1,lidyaast,Bad,buruk coba data gagal step verifikasi wajah tolong aplikasi,0,0.9047,tidak bisa login atau check saldo
2022-09-15 13:00:19,"{'id': 41363474, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login JMO, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T06:27:26Z'}","Tidak bisa masuk ke aplikasi, padahal sudah diupgrade, tolong kek mana cara ny lagi neh ?????",1,wuzyyyy,App,aplikasi diupgrade tolong kek ny neh,2,0.8214,tidak bisa login atau daftar
2022-09-15 12:04:50,"{'id': 41363500, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:28:16Z'}","Mau pengkinian data aja susah banget
Crash terus 
Verikasi gagal
Masalah sistem lah ,server lah , apalahh",1,gak tau pokoknya,Busuk,data susah banget crash verikasi gagal sistem server apalahh,1,0.7339,tidak bisa login atau update data
2022-09-15 11:10:21,"{'id': 41363521, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:29:12Z'}",Ketika pengkinian data pada bagian pengisian data penduduk tiba tiba mental (nge close sendiri) haduh jadi sulit,1,Raprigs,Sulit pengkinian data,data isi data duduk mental nge close haduh sulit,1,0.7612,tidak bisa login atau update data
2022-09-15 07:36:53,"{'id': 40552079, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO\r\n', 'modified': '2023-12-07T07:15:36Z'}","Udah beberapa hari aplikasi ga bisa di akses sama sekali, ga bisa di buka, ga bisa ngecek saldo jht. Tolong perbaharui dan segera di di perbaiki masalahnya. Thanks",2,A J I,Tolong perbaharui!,aplikasi akses buka ngecek saldo jht tolong baharu thanks,0,0.9056,tidak bisa login atau check saldo
2022-09-15 10:36:17,"{'id': 41363548, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login JMO, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD\r\n', 'modified': '2024-01-18T06:30:19Z'}",Aplikasi error ga bisa login (user iOs 16),1,GalihSYg,Ga muncul menu login,aplikasi error buka user ios,2,0.8016,tidak bisa login atau daftar
2022-09-15 10:21:58,"{'id': 41363568, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -AD\r\n', 'modified': '2024-01-18T06:31:18Z'}","Saat hendak mengisi alamat pribadi untuk pengkinian data, app seketika crash",1,en666ski,Crash,isi alamat pribadi data aplikasi crash,1,0.8434,tidak bisa login atau update data
